id,smiles,inchiKey,parentGroupLabel,reactionStep,functionalGroup,stoichiometry,uff_energy,mmff_energy
5500,Fc1c(F)cc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(F)cc(F)c4F,MSPQHXJHYMKPKM-FOCLMDBBSA-N,12,0,F,C16H2S2O2F6,80.96733491,34.1380176
5504,Fc1ccc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(F)ccc4,MUGPLEBEWIPBDG-FOCLMDBBSA-N,12,0,F,C16H5S2O2F3,80.25965614,62.14590925
5514,c1c(F)c(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(F)cc(F)c4,NHHLCLSLKZVFPC-FOCLMDBBSA-N,12,0,F,C16H3S2O2F5,80.16195735,48.86003116
5517,Fc1ccc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(F)c(F)c4F,NHQWSGSGCTWNQX-FOCLMDBBSA-N,12,0,F,C16H3S2O2F5,80.73892791,47.66200601
5523,c1c(F)c(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(F)cc(F)c4F,NNNGRCBYCLAAFT-FOCLMDBBSA-N,12,0,F,C16H2S2O2F6,80.66527353,48.68295641
5528,c1ccc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(F)ccc4,NQXHLFYZKMWSMT-FOCLMDBBSA-N,12,0,F,C16H6S2O2F2,79.82477912,73.18080207
5537,Fc1c(F)cc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(F)c4F,NVQOKIBSDTYIOC-FOCLMDBBSA-N,12,0,F,C16H3S2O2F5,80.73902392,43.46250959
5545,Fc1cc(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(F)cc(F)c4,OEEIPJJDSKNGDV-FOCLMDBBSA-N,12,0,F,C16H3S2O2F5,80.46207185,38.59089083
5549,c1ccc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4F,OGFBUWNMVRAKDA-FOCLMDBBSA-N,12,0,F,C16H6S2O2F2,80.03164464,63.90998255
5550,Fc1c(F)ccc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4F,OJVFEIKUWOZLFO-FOCLMDBBSA-N,12,0,F,C16H5S2O2F3,80.37473698,53.56099044
5576,c1c(F)c(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(F)cc4F,PHEDMOOKDROIIR-FOCLMDBBSA-N,12,0,F,C16H3S2O2F5,80.36934277,43.73569555
5582,c1c(F)c(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(F)c(F)c4F,PMJGIVQQOARKEB-FOCLMDBBSA-N,12,0,F,C16H2S2O2F6,80.57316542,53.87280632
5591,c1c(F)ccc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(F)c4,PWSMUBMUIHIGMR-FOCLMDBBSA-N,12,0,F,C16H6S2O2F2,79.51407949,50.45525448
5593,c1ccc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(F)cc4F,PXZRNYAUGJYTRF-FOCLMDBBSA-N,12,0,F,C16H5S2O2F3,80.09997763,48.77190644
5604,Fc1cc(F)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(F)c4,QNPWAEDUZOOVHG-FOCLMDBBSA-N,12,0,F,C16H5S2O2F3,79.94469259,37.32922335
5606,Fc1cc(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(F)cc4,QPXLGCNUXMZLOL-FOCLMDBBSA-N,12,0,F,C16H4S2O2F4,80.23928148,50.66858861
5608,Fc1c(F)c(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(F)ccc4F,QTGGFZYEXMZVCS-FOCLMDBBSA-N,12,0,F,C16H2S2O2F6,81.03477077,49.12718967
5615,c1c(F)c(F)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4,QWRMGCBINXCMFU-FOCLMDBBSA-N,12,0,F,C16H6S2O2F2,79.58097598,65.4442952
5617,c1c(F)cc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(F)cc4,QYBIYPPNSSOFCK-FOCLMDBBSA-N,12,0,F,C16H5S2O2F3,79.7375619,46.72171936
5619,Fc1c(F)c(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(F)cc(F)c4F,QZEOVTSECRBWNI-FOCLMDBBSA-N,12,0,F,C16HS2O2F7,81.17106314,40.74851309
5624,Fc1cc(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(F)ccc4F,REDPISRFKNSDAO-FOCLMDBBSA-N,12,0,F,C16H3S2O2F5,80.8293339,46.79240368
5632,Fc1c(F)cc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(F)cc(F)c4,RKVAYXILQPJOMJ-FOCLMDBBSA-N,12,0,F,C16H3S2O2F5,80.46376534,34.38993937
5633,Fc1cc(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(F)c4,RLCLOWLXQMVGSD-FOCLMDBBSA-N,12,0,F,C16H4S2O2F4,80.23897238,46.46789824
5634,Fc1c(F)c(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(F)c(F)cc4F,RLESLVRAKIEYJC-FOCLMDBBSA-N,12,0,F,C16HS2O2F7,81.16936023,44.9691373
5635,c1cc(F)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4,RLOSDXAVWVAMRE-FOCLMDBBSA-N,12,0,F,C16H7S2O2F,79.44663648,66.29833877
5636,c1cc(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(F)c4,RMAWETPPFCGNKX-FOCLMDBBSA-N,12,0,F,C16H5S2O2F3,79.80332512,65.26770027
5640,Fc1c(F)cc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(F)ccc4F,RQBOWQGUIQPTGI-FOCLMDBBSA-N,12,0,F,C16H3S2O2F5,80.83104917,42.57524571
5641,c1cc(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(F)cc4,RQEQFFYYSBLVDN-FOCLMDBBSA-N,12,0,F,C16H5S2O2F3,79.80363942,69.44432706
5644,Fc1ccc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4F,RSANXGUYQHAJEG-FOCLMDBBSA-N,12,0,F,C16H5S2O2F3,80.46680108,52.74264569
5645,c1c(F)cc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(F)c(F)c4,RSEKFQGWADMXDY-FOCLMDBBSA-N,12,0,F,C16H4S2O2F4,79.87187874,45.96516716
5646,c1c(F)c(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(F)c4F,RSIYKCKCJJRINL-FOCLMDBBSA-N,12,0,F,C16H3S2O2F5,80.43690271,58.06957023
5658,Fc1ccc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(F)c4F,SFYBNNBOEKULAF-FOCLMDBBSA-N,12,0,F,C16H4S2O2F4,80.60267154,51.944753
5663,c1ccc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(F)c4,SLFURRMXGSILJO-FOCLMDBBSA-N,12,0,F,C16H6S2O2F2,79.6694333,61.84719305
5664,Fc1c(F)cc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4F,SLKMLCRJUHHNGR-FOCLMDBBSA-N,12,0,F,C16H4S2O2F4,80.60311001,44.20951564
5665,c1ccc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(F)c(F)c4F,SNOLSKQSVAXMOX-FOCLMDBBSA-N,12,0,F,C16H4S2O2F4,80.30381295,58.7993096
5674,c1c(F)cc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(F)c4F,SUWUBHWVUAQWIK-FOCLMDBBSA-N,12,0,F,C16H4S2O2F4,80.23536585,43.79914382
5676,c1cc(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4F,SWNVCRDHHZEBTD-FOCLMDBBSA-N,12,0,F,C16H5S2O2F3,80.16550854,67.30012472
5680,Fc1cc(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(F)cc(F)c4F,SZWSXPYPRAEEGE-FOCLMDBBSA-N,12,0,F,C16H2S2O2F6,80.96562383,38.36290434
5687,Fc1cc(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(F)c(F)cc4,TZVDCHOTNSQVRR-FOCLMDBBSA-N,12,0,F,C16H3S2O2F5,80.52814644,61.31509679
5688,Fc1cc(F)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4,UASOUOBBCXMCNR-FOCLMDBBSA-N,12,0,F,C16H6S2O2F2,79.87696598,48.95720704
5697,c1c(F)cc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(F)ccc4F,ULVPEARCZOLRQE-FOCLMDBBSA-N,12,0,F,C16H4S2O2F4,80.32746337,42.83017488
5702,c1c(F)cc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(F)c(F)c4F,UPKSREZCTFGBOF-FOCLMDBBSA-N,12,0,F,C16H3S2O2F5,80.37162338,39.54789447
5704,Fc1cc(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4,URPFLDLHSGZGPI-FOCLMDBBSA-N,12,0,F,C16H5S2O2F3,80.17122607,58.05077317
5707,c1ccc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(F)c(F)c4,UTDWXTZBFISOGK-FOCLMDBBSA-N,12,0,F,C16H5S2O2F3,79.80404504,65.22031424
5729,Fc1c(F)c(F)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(F)c(F)c4,VSVCJJSQBPGGCB-FOCLMDBBSA-N,12,0,F,C16H3S2O2F5,80.28311427,50.8527443
5735,Fc1cc(F)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4F,VYROXXNBBBHQMB-FOCLMDBBSA-N,12,0,F,C16H5S2O2F3,80.30714363,39.27049936
5739,Fc1ccc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(F)ccc4F,WBEAMAAVADYOAE-FOCLMDBBSA-N,12,0,F,C16H4S2O2F4,80.69475513,51.06338632
5740,Fc1c(F)cc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(F)c(F)c4F,WCKWFERVJWYRLN-FOCLMDBBSA-N,12,0,F,C16H2S2O2F6,80.8751947,39.23837864
5742,c1cc(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(F)ccc4,WFGQFBUWMTVGBB-FOCLMDBBSA-N,12,0,F,C16H5S2O2F3,79.95862851,76.56627577
5748,c1c(F)c(F)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4F,WPXLGBHKXHZMQY-FOCLMDBBSA-N,12,0,F,C16H5S2O2F3,80.01092212,55.81008246
5749,Fc1c(F)c(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(F)c4,WPZJOWYEJFCTOO-FOCLMDBBSA-N,12,0,F,C16H3S2O2F5,80.44438999,48.804622
5762,Fc1c(F)c(F)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(F)c4F,WWXGRQXVJOVROW-FOCLMDBBSA-N,12,0,F,C16H3S2O2F5,80.64691245,48.52238447
5765,c1ccc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(F)c4F,WZFSWTVVTQPNPY-FOCLMDBBSA-N,12,0,F,C16H5S2O2F3,80.16757132,63.10915252
5768,Fc1ccc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(F)cc4F,XBWGTWHATBLEPA-FOCLMDBBSA-N,12,0,F,C16H4S2O2F4,80.53510089,37.63173833
5771,c1ccc(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4,XFDVTRAEXNNLJI-FOCLMDBBSA-N,12,0,F,C16H7S2O2F,79.60168011,73.49197838
5773,c1c(F)c(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(F)c4,XHHFBECYCJEPMJ-FOCLMDBBSA-N,12,0,F,C16H4S2O2F4,79.93882881,56.77532692
5779,c1c(F)c(F)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(F)cc4F,XLHPLSKKDSUZJS-FOCLMDBBSA-N,12,0,F,C16H4S2O2F4,80.07931282,40.76145813
5781,c1c(F)c(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)c(F)ccc4,XLNQJPXRKMQFNJ-FOCLMDBBSA-N,12,0,F,C16H4S2O2F4,80.09417201,68.06922231
5784,c1c(F)c(F)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(F)c(F)c4,XMUKVCJJJFJPJE-FOCLMDBBSA-N,12,0,F,C16H4S2O2F4,79.78335516,57.32675956
5787,Fc1cc(F)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)ccc(F)c4F,XPJVVBHSJGFZDG-FOCLMDBBSA-N,12,0,F,C16H4S2O2F4,80.44309131,38.48616117
5791,c1c(F)c(F)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(F)cc4,XRSCZGIKAIDCBT-FOCLMDBBSA-N,12,0,F,C16H5S2O2F3,79.64900643,58.07019533
5792,Fc1c(F)c(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4F,XTVYVEWYKCVXBY-FOCLMDBBSA-N,12,0,F,C16H3S2O2F5,80.80683357,50.73894682
5798,Fc1c(F)c(F)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4F,YBPJWWXYWDBJLE-FOCLMDBBSA-N,12,0,F,C16H4S2O2F4,80.51096757,49.25579137
5815,c1cc(F)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(F)cc4,YPSKATRTRVGISM-FOCLMDBBSA-N,12,0,F,C16H6S2O2F2,79.51470398,58.86516575
5817,Fc1cc(F)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(F)cc4F,YSGUGXXTBGNVAY-FOCLMDBBSA-N,12,0,F,C16H4S2O2F4,80.37546287,24.19121537
5844,c1c(F)ccc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4F,ZOCJAPPHIZUIJP-FOCLMDBBSA-N,12,0,F,C16H6S2O2F2,79.87631449,52.43239384
5845,Fc1c(F)c(F)c(F)c(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cc(F)cc4F,ZQPZURZFCAQKLJ-FOCLMDBBSA-N,12,0,F,C16H2S2O2F6,80.87515464,35.74072125
5849,c1cc(F)cc(c12)S/C(C2=O)=C(C3=O)/Sc(c34)cccc4F,ZWKRWZBILHYFHR-FOCLMDBBSA-N,12,0,F,C16H6S2O2F2,79.87665233,56.65981087
5859,Fc1ccc(F)c(c12)sc(c2O)-c(c3O)sc(c34)c(F)ccc4F,AFXXDDREVLOKAV-UHFFFAOYSA-N,12,1,F,C16H6S2O2F4,107.9523831,49.3020143
5862,c1cc(F)cc(c12)sc(c2O)-c(c3O)sc(c34)c(F)cc(F)c4F,ANFUVPDADUODKI-UHFFFAOYSA-N,12,1,F,C16H6S2O2F4,103.295187,37.58053607
5863,c1c(F)cc(F)c(c12)sc(c2O)-c(c3O)sc(c34)c(F)cc(F)c4F,AOHOYFHNBPOEAW-UHFFFAOYSA-N,12,1,F,C16H5S2O2F5,103.423408,30.35153152
5878,Fc1c(F)c(F)cc(c12)sc(c2O)-c(c3O)sc(c34)c(F)c(F)c(F)c4F,BDBJADNHFTXXTB-UHFFFAOYSA-N,12,1,F,C16H3S2O2F7,105.4896999,52.18055229
5881,c1ccc(F)c(c12)sc(c2O)-c(c3O)sc(c34)c(F)ccc4F,BJKMVODGCNJKRO-UHFFFAOYSA-N,12,1,F,C16H7S2O2F3,105.8585356,49.1211188
5882,c1cc(F)cc(c12)sc(c2O)-c(c3O)sc(c34)cc(F)cc4,BKYSDVOUZLEKLD-UHFFFAOYSA-N,12,1,F,C16H8S2O2F2,108.3169196,36.86047021
5893,Fc1c(F)ccc(c12)sc(c2O)-c(c3O)sc(c34)c(F)cc(F)c4F,BRPNGEICIXRDLX-UHFFFAOYSA-N,12,1,F,C16H5S2O2F5,104.6602498,49.13603436
5894,c1ccc(F)c(c12)sc(c2O)-c(c3O)sc(c34)c(F)c(F)c(F)c4F,BSZPYVKDIFQNTH-UHFFFAOYSA-N,12,1,F,C16H5S2O2F5,106.2134176,52.90030005
5900,c1c(F)cc(F)c(c12)sc(c2O)-c(c3O)sc(c34)c(F)c(F)cc4F,BVYJYTKAPHCXOF-UHFFFAOYSA-N,12,1,F,C16H5S2O2F5,104.681404,30.39327047
5901,c1cc(F)cc(c12)sc(c2O)-c(c3O)sc(c34)ccc(F)c4,BWRRFUBULKFFPN-UHFFFAOYSA-N,12,1,F,C16H8S2O2F2,103.6182888,36.76158014
5912,Fc1c(F)ccc(c12)sc(c2O)-c(c3O)sc(c34)ccc(F)c4F,CHTWJOHORZJKBA-UHFFFAOYSA-N,12,1,F,C16H6S2O2F4,107.8321861,57.98202519
5914,c1cc(F)c(F)c(c12)sc(c2O)-c(c3O)sc(c34)c(F)cc(F)c4,CJBNSPVSITXWAW-UHFFFAOYSA-N,12,1,F,C16H6S2O2F4,100.5455599,41.84457023
5915,c1c(F)ccc(c12)sc(c2O)-c(c3O)sc(c34)cc(F)c(F)c4F,CJMZDXXWAVYMHA-UHFFFAOYSA-N,12,1,F,C16H6S2O2F4,105.7909063,41.87568868
5919,c1c(F)ccc(c12)sc(c2O)-c(c3O)sc(c34)cccc4F,CRRSSGNBQFMOOS-UHFFFAOYSA-N,12,1,F,C16H8S2O2F2,102.8856428,41.17447473
5929,c1cc(F)cc(c12)sc(c2O)-c(c3O)sc(c34)c(F)ccc4F,CYWMRBPQZMXCJS-UHFFFAOYSA-N,12,1,F,C16H7S2O2F3,103.0850557,41.11396173
5934,c1cc(F)c(F)c(c12)sc(c2O)-c(c3O)sc(c34)cc(F)c(F)c4F,DDGAXKFLWSETLN-UHFFFAOYSA-N,12,1,F,C16H5S2O2F5,106.0650085,53.07724845
5937,c1cc(F)c(F)c(c12)sc(c2O)-c(c3O)sc(c34)c(F)c(F)c(F)c4,DEYMNDHBVZUWTE-UHFFFAOYSA-N,12,1,F,C16H5S2O2F5,104.1588306,56.17665205
5941,c1cc(F)c(F)c(c12)sc(c2O)-c(c3O)sc(c34)cc(F)c(F)c4,DLEZFXPAEYJRNG-UHFFFAOYSA-N,12,1,F,C16H6S2O2F4,102.380565,52.29404825
5946,Fc1ccc(F)c(c12)sc(c2O)-c(c3O)sc(c34)c(F)cc(F)c4F,DPDFWFHPXMUHLW-UHFFFAOYSA-N,12,1,F,C16H5S2O2F5,106.6172582,44.91659234
5951,c1ccc(F)c(c12)sc(c2O)-c(c3O)sc(c34)ccc(F)c4F,DRSWEXMBXHHSBE-UHFFFAOYSA-N,12,1,F,C16H7S2O2F3,103.8508858,53.24634177
5955,c1cccc(c12)sc(c2O)-c(c3O)sc(c34)c(F)c(F)c(F)c4,DTEPXEPXCLKSKC-UHFFFAOYSA-N,12,1,F,C16H7S2O2F3,103.8222742,50.27825869
5956,c1cc(F)c(F)c(c12)sc(c2O)-c(c3O)sc(c34)c(F)c(F)cc4,DUAWJGIBEDNNKW-UHFFFAOYSA-N,12,1,F,C16H6S2O2F4,104.1408669,60.55692137
5966,c1c(F)c(F)cc(c12)sc(c2O)-c(c3O)sc(c34)c(F)c(F)cc4F,DZRQLFGIVXMJMW-UHFFFAOYSA-N,12,1,F,C16H5S2O2F5,103.3489846,40.99429053
5971,c1c(F)ccc(c12)sc(c2O)-c(c3O)sc(c34)cc(F)cc4F,FCZWZCHXWUQTHA-UHFFFAOYSA-N,12,1,F,C16H7S2O2F3,101.9475127,26.81673932
5973,c1cc(F)cc(c12)sc(c2O)-c(c3O)sc(c34)cc(F)c(F)c4,FDKZTYCSLBJOHQ-UHFFFAOYSA-N,12,1,F,C16H7S2O2F3,102.5931154,41.00270861
5975,c1c(F)c(F)c(F)c(c12)sc(c2O)-c(c3O)sc(c34)c(F)ccc4F,FFJBUMWCJGVVBL-UHFFFAOYSA-N,12,1,F,C16H5S2O2F5,106.1183276,47.99115523
5976,c1cc(F)cc(c12)sc(c2O)-c(c3O)sc(c34)c(F)cc(F)c4,FFZAFGPLFMDTLK-UHFFFAOYSA-N,12,1,F,C16H7S2O2F3,100.2774745,29.59261868
5977,c1cccc(c12)sc(c2O)-c(c3O)sc(c34)cccc4F,FGCIZBFTBKBFAQ-UHFFFAOYSA-N,12,1,F,C16H9S2O2F,105.4415503,48.74027721
5978,c1c(F)cc(F)c(c12)sc(c2O)-c(c3O)sc(c34)cc(F)c(F)c4F,FHBSEJAZZXJSQU-UHFFFAOYSA-N,12,1,F,C16H5S2O2F5,106.006897,34.564521
5979,c1c(F)cc(F)c(c12)sc(c2O)-c(c3O)sc(c34)c(F)cc(F)c4,FHIWOKAAUQBFRV-UHFFFAOYSA-N,12,1,F,C16H6S2O2F4,102.8825737,23.2979613
5991,c1cc(F)cc(c12)sc(c2O)-c(c3O)sc(c34)c(F)c(F)cc4,FRBSBNBVVIOWST-UHFFFAOYSA-N,12,1,F,C16H7S2O2F3,103.7460694,48.13046587
5997,c1c(F)ccc(c12)sc(c2O)-c(c3O)sc(c34)cc(F)c(F)c4,FVJJDJSQXJQCEU-UHFFFAOYSA-N,12,1,F,C16H7S2O2F3,103.6250779,41.04688539
6006,Fc1cc(F)cc(c12)sc(c2O)-c(c3O)sc(c34)cc(F)cc4F,GEBDDZNWEGRULK-UHFFFAOYSA-N,12,1,F,C16H6S2O2F4,105.4294584,20.74702146
6010,c1c(F)c(F)c(F)c(c12)sc(c2O)-c(c3O)sc(c34)ccc(F)c4F,GIRAHUDRMLRIQC-UHFFFAOYSA-N,12,1,F,C16H5S2O2F5,103.4168544,52.16333096
6013,Fc1c(F)c(F)c(F)c(c12)sc(c2O)-c(c3O)sc(c34)c(F)c(F)c(F)c4F,GLEIRTUKBOITJO-UHFFFAOYSA-N,12,1,F,C16H2S2O2F8,108.6848924,55.37337427
6014,Fc1ccc(F)c(c12)sc(c2O)-c(c3O)sc(c34)c(F)c(F)c(F)c4F,GNIHFSWNHSICSX-UHFFFAOYSA-N,12,1,F,C16H4S2O2F6,104.0476366,51.33804837
6015,c1cccc(c12)sc(c2O)-c(c3O)sc(c34)c(F)ccc4,GOWAHXZKLKWLRQ-UHFFFAOYSA-N,12,1,F,C16H9S2O2F,102.5464215,51.51189703
6018,c1cccc(c12)sc(c2O)-c(c3O)sc(c34)ccc(F)c4,GRSAGOIDLXUERW-UHFFFAOYSA-N,12,1,F,C16H9S2O2F,103.4172565,43.54470161
6022,Fc1c(F)c(F)cc(c12)sc(c2O)-c(c3O)sc(c34)cc(F)c(F)c4F,GSQXJWCKGHIXOC-UHFFFAOYSA-N,12,1,F,C16H4S2O2F6,105.8867018,50.13001512
6023,c1cccc(c12)sc(c2O)-c(c3O)sc(c34)c(F)cc(F)c4F,GTCOXUVFKUKWRD-UHFFFAOYSA-N,12,1,F,C16H7S2O2F3,105.8029172,45.12217629
6024,c1cc(F)c(F)c(c12)sc(c2O)-c(c3O)sc(c34)cccc4F,GTJUDDFRVBMBNL-UHFFFAOYSA-N,12,1,F,C16H7S2O2F3,103.1429897,52.31348179
6029,c1c(F)c(F)c(F)c(c12)sc(c2O)-c(c3O)sc(c34)cc(F)cc4F,GYRDFQLXFVGFEH-UHFFFAOYSA-N,12,1,F,C16H5S2O2F5,103.4308092,33.63336675
6030,Fc1cc(F)c(F)c(c12)sc(c2O)-c(c3O)sc(c34)c(F)c(F)cc4F,HAWBMGHKXOFKJK-UHFFFAOYSA-N,12,1,F,C16H4S2O2F6,103.968936,41.40580399
6033,Fc1ccc(F)c(c12)sc(c2O)-c(c3O)sc(c34)c(F)c(F)cc4F,HBXNKEJZUDKNFM-UHFFFAOYSA-N,12,1,F,C16H5S2O2F5,103.8408917,44.85544929
6043,c1c(F)c(F)c(F)c(c12)sc(c2O)-c(c3O)sc(c34)cccc4F,HLSYRVJQIHMSPQ-UHFFFAOYSA-N,12,1,F,C16H6S2O2F4,105.9031614,47.89472074
6045,c1c(F)c(F)cc(c12)sc(c2O)-c(c3O)sc(c34)ccc(F)c4F,HLYKXHTXQYAMOZ-UHFFFAOYSA-N,12,1,F,C16H6S2O2F4,105.78681,48.66443582
6046,c1c(F)ccc(c12)sc(c2O)-c(c3O)sc(c34)c(F)ccc4F,HMPWILNOYKZHEJ-UHFFFAOYSA-N,12,1,F,C16H7S2O2F3,103.1633223,41.16112518
6051,c1ccc(F)c(c12)sc(c2O)-c(c3O)sc(c34)cc(F)c(F)c4F,HSLIRODXLZMKJT-UHFFFAOYSA-N,12,1,F,C16H6S2O2F4,104.5512306,49.74045236
6053,c1c(F)c(F)cc(c12)sc(c2O)-c(c3O)sc(c34)cc(F)c(F)c4,HUDKZRGSFNFCII-UHFFFAOYSA-N,12,1,F,C16H6S2O2F4,103.7587738,44.38587768
6061,c1ccc(F)c(c12)sc(c2O)-c(c3O)sc(c34)c(F)cc(F)c4F,HZWKXHBGTPJWHL-UHFFFAOYSA-N,12,1,F,C16H6S2O2F4,102.3931219,45.55775985
6074,c1c(F)cc(F)c(c12)sc(c2O)-c(c3O)sc(c34)cc(F)cc4F,INOKMLINPUXAGF-UHFFFAOYSA-N,12,1,F,C16H6S2O2F4,105.7658914,19.48468561
6081,c1c(F)c(F)c(F)c(c12)sc(c2O)-c(c3O)sc(c34)cc(F)c(F)c4F,IVHBFVCXFRCOEN-UHFFFAOYSA-N,12,1,F,C16H4S2O2F6,106.1959324,48.7645316
6082,c1ccc(F)c(c12)sc(c2O)-c(c3O)sc(c34)c(F)c(F)cc4,IVJANTRGWVGNLQ-UHFFFAOYSA-N,12,1,F,C16H7S2O2F3,104.0129308,56.29404818
6091,c1ccc(F)c(c12)sc(c2O)-c(c3O)sc(c34)c(F)c(F)cc4F,JGXAPPVRNMNDHJ-UHFFFAOYSA-N,12,1,F,C16H6S2O2F4,103.4264195,45.60447763
6092,c1cc(F)c(F)c(c12)sc(c2O)-c(c3O)sc(c34)c(F)c(F)c(F)c4F,JIQHYKWDTUGQIM-UHFFFAOYSA-N,12,1,F,C16H4S2O2F6,104.945175,56.27673847
6098,Fc1ccc(F)c(c12)sc(c2O)-c(c3O)sc(c34)cc(F)c(F)c4F,JPMNSPVOAPJOEE-UHFFFAOYSA-N,12,1,F,C16H5S2O2F5,106.5355859,49.9903344
6106,c1ccc(F)c(c12)sc(c2O)-c(c3O)sc(c34)cccc4F,JVPCLKLEGDJOLR-UHFFFAOYSA-N,12,1,F,C16H8S2O2F2,103.0153391,49.08463429
6125,c1cc(F)cc(c12)sc(c2O)-c(c3O)sc(c34)cccc4F,KMABETMBIRJADX-UHFFFAOYSA-N,12,1,F,C16H8S2O2F2,105.4820318,41.10788829
6139,c1c(F)ccc(c12)sc(c2O)-c(c3O)sc(c34)c(F)c(F)cc4F,KZYJTKNYAWKTND-UHFFFAOYSA-N,12,1,F,C16H6S2O2F4,105.8443255,37.65541717
6152,Fc1c(F)cc(F)c(c12)sc(c2O)-c(c3O)sc(c34)c(F)cc(F)c4F,LPOONSVEZOMEGI-UHFFFAOYSA-N,12,1,F,C16H4S2O2F6,103.9871916,41.44078992
